CVEGEO,SEMANA 1,SEMANA 2,SEMANA 3,SEMANA 4,SEMANA 5,SEMANA 6,SEMANA 7,SEMANA 8,SEMANA 9,SEMANA 10,SEMANA 11,SEMANA 12,SEMANA 13,SEMANA 14,SEMANA 15,SEMANA 16,SEMANA 17,SEMANA 18,SEMANA 19,SEMANA 20
26023,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
26024,1,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
26025,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
26026,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
26027,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
26028,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4
26029,NA,NA,NA,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4
26030,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4
26031,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
26032,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
26033,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
26034,1,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4
26035,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4
26036,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
26037,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4
26038,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4
26039,1,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4
26040,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
26041,1,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4
26042,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
26043,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
26044,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
26045,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
26046,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
26047,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
26048,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
26049,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4,4
26050,1,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4
26051,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
26052,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
26053,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4
26054,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
26055,1,1,1,1,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4
26056,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
26057,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
26058,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4
26059,1,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4
26060,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
26061,1,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4
26062,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
26063,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4
26064,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
26065,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
26066,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
26067,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
26068,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4
26069,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
26070,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
26071,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
26072,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
27001,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4
27002,1,1,1,1,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
27003,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
27004,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4
27005,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
27006,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4
27007,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4,4
27008,1,1,1,1,1,1,2,3,3,3,3,3,4,4,4,4,4,4,4,4
27009,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4
27010,1,1,1,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4
27011,1,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4
27012,1,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4
27013,1,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4
27014,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4
27015,1,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4
27016,1,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4
27017,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4
28001,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
28002,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4
28003,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4
28004,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4
28005,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4
28006,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
28007,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
28008,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
28009,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4
28010,1,1,1,1,1,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4
28011,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4
28012,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
28013,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4
28014,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
28015,1,2,2,2,3,3,2,2,3,3,3,3,4,4,4,4,4,4,4,4
28016,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
28017,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
28018,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
28019,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
28020,1,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4
28021,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
28022,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4
28023,1,1,1,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4
28024,1,2,2,2,2,3,2,2,3,3,3,3,3,4,4,4,4,4,4,4
28025,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4
28026,1,1,1,1,1,1,1,1,3,3,3,3,3,4,4,4,4,4,4,4
28027,1,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4
28028,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
28029,1,1,1,1,1,1,1,1,3,3,3,3,3,4,4,4,4,4,4,4
28030,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
28031,1,1,1,1,1,1,1,1,3,3,3,3,3,3,4,4,4,4,4,4
28032,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
28033,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
28034,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4
28035,1,1,1,1,1,1,2,2,3,3,3,3,3,4,4,4,4,4,4,4
28036,1,1,1,1,1,1,2,3,3,3,3,3,3,4,4,4,4,4,4,4
28037,1,1,1,1,1,1,1,1,2,3,3,3,3,3,4,4,4,4,4,4
28038,1,1,1,1,1,1,1,1,2,3,3,3,3,3,4,4,4,4,4,4
28039,1,1,1,1,1,1,1,1,2,3,3,3,3,3,4,4,4,4,4,4
28040,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4
28041,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
28042,1,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4
28043,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
29001,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4
29002,1,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4
29003,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4
29004,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4
29005,1,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4
29006,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4
29007,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4
29008,1,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4
29009,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4,4
29010,1,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4
29011,1,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4
29012,1,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4
29013,1,1,1,1,1,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4
29014,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4
29015,1,1,1,1,1,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4
29016,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4
29017,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4
29018,1,1,1,1,1,1,1,2,3,3,3,3,3,4,4,4,4,4,4,4
29019,1,1,1,1,1,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4
29020,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
29021,1,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4
29022,1,1,1,1,1,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4
29023,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
29024,1,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4
29025,1,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4
29026,1,1,1,1,1,1,1,1,3,3,3,3,3,4,4,4,4,4,4,4
29027,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
29028,1,1,1,1,1,1,2,2,3,3,3,3,3,4,4,4,4,4,4,4
29029,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4,4
29030,1,1,1,1,1,1,1,2,3,3,3,3,3,4,4,4,4,4,4,4
29031,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4
29032,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4
29033,1,1,1,1,1,1,1,1,3,3,3,3,3,4,4,4,4,4,4,4
29034,1,1,1,1,1,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4
29035,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
29036,1,1,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4
29037,1,1,1,1,1,1,1,1,3,3,3,3,4,4,4,4,4,4,4,4
29038,1,1,1,1,1,1,1,2,2,3,3,3,3,3,4,4,4,4,4,4
29039,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
29040,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4
29041,1,1,1,1,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4,4
29042,1,1,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4
29043,1,1,1,1,1,1,1,2,2,3,3,3,3,3,4,4,4,4,4,4
29044,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4
29045,1,1,1,1,1,1,1,2,2,3,3,3,3,3,4,4,4,4,4,4
29046,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
29047,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
29048,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4
29049,1,1,1,1,1,1,1,2,3,3,3,3,3,3,4,4,4,4,4,4
29050,1,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4
29051,1,1,1,1,1,1,1,1,3,3,3,3,3,3,4,4,4,4,4,4
29052,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4
29053,1,1,1,1,1,1,1,1,3,3,3,3,4,4,4,4,4,4,4,4
29054,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4
29055,1,1,1,1,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4,4
29056,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
29057,1,1,1,1,1,1,1,1,3,3,3,3,4,4,4,4,4,4,4,4
29058,1,1,1,1,1,1,1,1,3,3,3,3,4,4,4,4,4,4,4,4
29059,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4
29060,1,1,1,1,1,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4
30001,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4
30002,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30003,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30004,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30005,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
30006,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4
30007,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30008,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30009,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30010,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30011,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30012,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30013,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30014,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
30015,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30016,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4
30017,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30018,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30019,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4
30020,1,1,1,2,2,3,2,3,3,3,3,3,3,3,3,4,4,4,4,4
30021,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30022,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
30023,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4
30024,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30025,1,1,1,1,2,3,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30026,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30027,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30028,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30029,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30030,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4
30031,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
30032,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30033,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30034,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30035,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4
30036,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
30037,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
30038,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30039,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30040,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30041,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30042,1,1,1,2,2,3,2,2,3,3,3,3,3,3,3,4,4,4,4,4
30043,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30044,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30045,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30046,1,1,1,2,3,3,2,2,3,3,3,3,3,3,3,4,4,4,4,4
30047,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
30048,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4
30049,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30050,1,1,1,2,2,3,2,2,3,3,3,3,3,3,3,4,4,4,4,4
30051,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30052,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30053,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30054,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30055,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4
30056,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4
30057,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30058,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
30059,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30060,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30061,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30062,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
30063,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
30064,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30065,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30066,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30067,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30068,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
30069,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30070,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30071,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
30072,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4
30073,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30074,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30075,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30076,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
30077,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30078,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4
30079,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30080,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
30081,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30082,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4
30083,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30084,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4
30085,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30086,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30087,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3
30088,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
30089,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30090,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30091,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30092,1,1,1,2,2,3,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30093,1,1,1,2,2,3,2,3,3,3,3,3,3,3,3,4,4,4,4,4
30094,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30095,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30096,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30097,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30098,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30099,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4
30100,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30101,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30102,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30103,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30104,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30105,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30106,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30107,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30108,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4
30109,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
30110,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30111,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30112,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30113,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4
30114,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30115,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4
30116,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30117,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30118,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30119,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4
30120,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30121,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30122,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30123,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4
30124,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
30125,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30126,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4
30127,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
30128,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
30129,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30130,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30131,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30132,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30133,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30134,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30135,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30136,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30137,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30138,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30139,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30140,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30141,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4
30142,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4
30143,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30144,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30145,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30146,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4
30147,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30148,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30149,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30150,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30151,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
